plate_map_name	cell_line	time_point	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent	volume_ul	amount_mg
LKCP002_MCF7_48H	MCF7	48H	J21	BRD-K03243820-001-22-0	0.02961999	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	J22	BRD-A02006392-001-16-4	3.603612	10	DMSO	10	0.036
LKCP002_MCF7_48H	MCF7	48H	J23	BRD-A02006392-001-16-4	0.3603612	1	DMSO	10	0.004
LKCP002_MCF7_48H	MCF7	48H	J24	BRD-A02006392-001-16-4	0.03603612	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	K01	BRD-A20527803-001-01-2	5.1028573	10	DMSO	10	0.051
LKCP002_MCF7_48H	MCF7	48H	K02	BRD-A20527803-001-01-2	0.51028573	1	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	K03	BRD-A20527803-001-01-2	0.051028573	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	K04	BRD-K24576554-001-02-2	3.814316	10	DMSO	10	0.038
LKCP002_MCF7_48H	MCF7	48H	K05	BRD-K24576554-001-02-2	0.3814316	1	DMSO	10	0.004
LKCP002_MCF7_48H	MCF7	48H	K06	BRD-K24576554-001-02-2	0.03814316	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	K07	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	K08	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	K09	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	K10	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	K11	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	K12	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	K13	BRD-K18834913-001-01-1	5.55465	10	DMSO	10	0.056
LKCP002_MCF7_48H	MCF7	48H	K14	BRD-K18834913-001-01-1	0.555465	1	DMSO	10	0.006
LKCP002_MCF7_48H	MCF7	48H	K15	BRD-K18834913-001-01-1	0.0555465	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	K16	BRD-K24968862-001-01-0	4.74333	10	DMSO	10	0.047
LKCP002_MCF7_48H	MCF7	48H	K17	BRD-K24968862-001-01-0	0.474333	1	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	K18	BRD-K24968862-001-01-0	0.0474333	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	K19	BRD-K41599323-001-01-5	6.38822	10	DMSO	10	0.064
LKCP002_MCF7_48H	MCF7	48H	K20	BRD-K41599323-001-01-5	0.638822	1	DMSO	10	0.006
LKCP002_MCF7_48H	MCF7	48H	K21	BRD-K41599323-001-01-5	0.0638822	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	K22	BRD-K38852836-001-01-3	3.643978	10	DMSO	10	0.036
LKCP002_MCF7_48H	MCF7	48H	K23	BRD-K38852836-001-01-3	0.3643978	1	DMSO	10	0.004
LKCP002_MCF7_48H	MCF7	48H	K24	BRD-K38852836-001-01-3	0.03643978	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	L01	BRD-K82941592-238-02-9	5.21616	10	DMSO	10	0.052
LKCP002_MCF7_48H	MCF7	48H	L02	BRD-K82941592-238-02-9	0.521616	1	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	L03	BRD-K82941592-238-02-9	0.0521616	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	L04	BRD-K19796430-001-09-8	5.294018927	10.904304109532	DMSO	10	0.053
LKCP002_MCF7_48H	MCF7	48H	L05	BRD-K19796430-001-09-8	0.529401893	1.09043041157113	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	L06	BRD-K19796430-001-09-8	0.052940189	0.109043040539191	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	L07	BRD-K20505391-001-01-4	2.873999	10	DMSO	10	0.029
LKCP002_MCF7_48H	MCF7	48H	L08	BRD-K20505391-001-01-4	0.2873999	1	DMSO	10	0.003
LKCP002_MCF7_48H	MCF7	48H	L09	BRD-K20505391-001-01-4	0.02873999	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	L10	BRD-K66296774-236-11-3	4.569857401	10.5185808380463	DMSO	10	0.046
LKCP002_MCF7_48H	MCF7	48H	L11	BRD-K66296774-236-11-3	0.45698574	1.05185808357446	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	L12	BRD-K66296774-236-11-3	0.045698574	0.105185808357446	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	L13	BRD-K72827473-001-01-0	5.80121	10	DMSO	10	0.058
LKCP002_MCF7_48H	MCF7	48H	L14	BRD-K72827473-001-01-0	0.580121	1	DMSO	10	0.006
LKCP002_MCF7_48H	MCF7	48H	L15	BRD-K72827473-001-01-0	0.0580121	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	L16	BRD-K38003476-001-03-4	2	4.04021514443004	DMSO	10	0.02
LKCP002_MCF7_48H	MCF7	48H	L17	BRD-K38003476-001-03-4	0.2	0.404021514443004	DMSO	10	0.002
LKCP002_MCF7_48H	MCF7	48H	L18	BRD-K38003476-001-03-4	0.02	0.0404021514443004	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	L19	BRD-A64808605-003-01-9	3.7490428	10	DMSO	10	0.037
LKCP002_MCF7_48H	MCF7	48H	L20	BRD-A64808605-003-01-9	0.37490428	1	DMSO	10	0.004
LKCP002_MCF7_48H	MCF7	48H	L21	BRD-A64808605-003-01-9	0.037490428	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	L22	BRD-K59875992-001-01-8	2.653098	10	DMSO	10	0.027
LKCP002_MCF7_48H	MCF7	48H	L23	BRD-K59875992-001-01-8	0.2653098	1	DMSO	10	0.003
LKCP002_MCF7_48H	MCF7	48H	L24	BRD-K59875992-001-01-8	0.02653098	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	M01	BRD-K19295594-015-11-9	5.786064	10	DMSO	10	0.058
LKCP002_MCF7_48H	MCF7	48H	M02	BRD-K19295594-015-11-9	0.5786064	1	DMSO	10	0.006
LKCP002_MCF7_48H	MCF7	48H	M03	BRD-K19295594-015-11-9	0.05786064	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	M04	BRD-K63504947-001-16-2	2.382845	10	DMSO	10	0.024
LKCP002_MCF7_48H	MCF7	48H	M05	BRD-K63504947-001-16-2	0.2382845	1	DMSO	10	0.002
LKCP002_MCF7_48H	MCF7	48H	M06	BRD-K63504947-001-16-2	0.02382845	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	M07	BRD-K50168500-001-05-3	4.85938	10	DMSO	10	0.049
LKCP002_MCF7_48H	MCF7	48H	M08	BRD-K50168500-001-05-3	0.485938	1	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	M09	BRD-K50168500-001-05-3	0.0485938	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	M10	BRD-K56032964-001-02-1	2.64507	5	DMSO	10	0.026
LKCP002_MCF7_48H	MCF7	48H	M11	BRD-K56032964-001-02-1	0.264507	0.5	DMSO	10	0.003
LKCP002_MCF7_48H	MCF7	48H	M12	BRD-K56032964-001-02-1	0.0264507	0.05	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	M13	BRD-K21152241-001-07-3	2.491218139	10.0330572128183	DMSO	10	0.025
LKCP002_MCF7_48H	MCF7	48H	M14	BRD-K21152241-001-07-3	0.249121814	1.00330572168457	DMSO	10	0.002
LKCP002_MCF7_48H	MCF7	48H	M15	BRD-K21152241-001-07-3	0.024912181	0.100330570557509	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	M16	BRD-K32842773-434-01-8	5.994971	10	DMSO	10	0.06
LKCP002_MCF7_48H	MCF7	48H	M17	BRD-K32842773-434-01-8	0.5994971	1	DMSO	10	0.006
LKCP002_MCF7_48H	MCF7	48H	M18	BRD-K32842773-434-01-8	0.05994971	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	M19	BRD-A94523291-304-01-9	4.864035	10	DMSO	10	0.049
LKCP002_MCF7_48H	MCF7	48H	M20	BRD-A94523291-304-01-9	0.4864035	1	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	M21	BRD-A94523291-304-01-9	0.04864035	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	M22	BRD-A68281735-001-02-0	3.354394	10	DMSO	10	0.034
LKCP002_MCF7_48H	MCF7	48H	M23	BRD-A68281735-001-02-0	0.3354394	1	DMSO	10	0.003
LKCP002_MCF7_48H	MCF7	48H	M24	BRD-A68281735-001-02-0	0.03354394	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	N01	BRD-K07881437-001-04-6	4.569857401	9.62977805935163	DMSO	10	0.046
LKCP002_MCF7_48H	MCF7	48H	N02	BRD-K07881437-001-04-6	0.45698574	0.962977805724439	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	N03	BRD-K07881437-001-04-6	0.045698574	0.0962977805724439	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	N04	BRD-K31447894-236-01-0	4.475175	10	DMSO	10	0.045
LKCP002_MCF7_48H	MCF7	48H	N05	BRD-K31447894-236-01-0	0.4475175	1	DMSO	10	0.004
LKCP002_MCF7_48H	MCF7	48H	N06	BRD-K31447894-236-01-0	0.04475175	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	N07	BRD-K86930074-001-05-0	4.505053	10	DMSO	10	0.045
LKCP002_MCF7_48H	MCF7	48H	N08	BRD-K86930074-001-05-0	0.4505053	1	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	N09	BRD-K86930074-001-05-0	0.04505053	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	N10	BRD-K13646352-001-03-8	5.706371	10	DMSO	10	0.057
LKCP002_MCF7_48H	MCF7	48H	N11	BRD-K13646352-001-03-8	0.5706371	1	DMSO	10	0.006
LKCP002_MCF7_48H	MCF7	48H	N12	BRD-K13646352-001-03-8	0.05706371	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	N13	BRD-K57080016-001-19-1	4.57681	10	DMSO	10	0.046
LKCP002_MCF7_48H	MCF7	48H	N14	BRD-K57080016-001-19-1	0.457681	1	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	N15	BRD-K57080016-001-19-1	0.0457681	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	N16	BRD-K12906202-001-06-2	1.911867	10	DMSO	10	0.019
LKCP002_MCF7_48H	MCF7	48H	N17	BRD-K12906202-001-06-2	0.1911867	1	DMSO	10	0.002
LKCP002_MCF7_48H	MCF7	48H	N18	BRD-K12906202-001-06-2	0.01911867	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	N19	BRD-K28731095-001-01-7	2.0831825	5	DMSO	10	0.021
LKCP002_MCF7_48H	MCF7	48H	N20	BRD-K28731095-001-01-7	0.20831825	0.5	DMSO	10	0.002
LKCP002_MCF7_48H	MCF7	48H	N21	BRD-K28731095-001-01-7	0.020831825000000002	0.05	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	N22	BRD-K08273968-001-16-6	3.52766	10	DMSO	10	0.035
LKCP002_MCF7_48H	MCF7	48H	N23	BRD-K08273968-001-16-6	0.352766	1	DMSO	10	0.004
LKCP002_MCF7_48H	MCF7	48H	N24	BRD-K08273968-001-16-6	0.0352766	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	O01	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	O02	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	O03	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	O04	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	O05	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	O06	NA	NA	NA	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	O07	BRD-K33277808-001-01-2	5.846525	10	DMSO	10	0.058
LKCP002_MCF7_48H	MCF7	48H	O08	BRD-K33277808-001-01-2	0.5846525	1	DMSO	10	0.006
LKCP002_MCF7_48H	MCF7	48H	O09	BRD-K33277808-001-01-2	0.05846525	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	O10	BRD-K55026842-001-01-4	2.442047	10	DMSO	10	0.024
LKCP002_MCF7_48H	MCF7	48H	O11	BRD-K55026842-001-01-4	0.2442047	1	DMSO	10	0.002
LKCP002_MCF7_48H	MCF7	48H	O12	BRD-K55026842-001-01-4	0.02442047	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	O13	BRD-K76617868-003-14-3	0.65566	2	DMSO	10	0.007
LKCP002_MCF7_48H	MCF7	48H	O14	BRD-K76617868-003-14-3	0.065566	0.2	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	O15	BRD-K76617868-003-14-3	0.0065566	0.02	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	O16	BRD-K94830213-001-01-3	4.03106118	10.5400226642346	DMSO	10	0.04
LKCP002_MCF7_48H	MCF7	48H	O17	BRD-K94830213-001-01-3	0.403106118	1.05400226642346	DMSO	10	0.004
LKCP002_MCF7_48H	MCF7	48H	O18	BRD-K94830213-001-01-3	0.040310612	0.105400227165287	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	O19	BRD-K00521308-019-03-5	7.11668	10	DMSO	10	0.071
LKCP002_MCF7_48H	MCF7	48H	O20	BRD-K00521308-019-03-5	0.711668	1	DMSO	10	0.007
LKCP002_MCF7_48H	MCF7	48H	O21	BRD-K00521308-019-03-5	0.0711668	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	O22	BRD-K17513304-001-01-9	4.995032	10	DMSO	10	0.05
LKCP002_MCF7_48H	MCF7	48H	O23	BRD-K17513304-001-01-9	0.4995032	1	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	O24	BRD-K17513304-001-01-9	0.04995032	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	P01	BRD-K71480163-001-01-4	4.57996	10	DMSO	10	0.046
LKCP002_MCF7_48H	MCF7	48H	P02	BRD-K71480163-001-01-4	0.457996	1	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	P03	BRD-K71480163-001-01-4	0.0457996	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	P04	BRD-K15236393-001-01-1	2.703661	10	DMSO	10	0.027
LKCP002_MCF7_48H	MCF7	48H	P05	BRD-K15236393-001-01-1	0.2703661	1	DMSO	10	0.003
LKCP002_MCF7_48H	MCF7	48H	P06	BRD-K15236393-001-01-1	0.02703661	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	P07	BRD-K43586850-001-02-9	4.555433	10	DMSO	10	0.046
LKCP002_MCF7_48H	MCF7	48H	P08	BRD-K43586850-001-02-9	0.4555433	1	DMSO	10	0.005
LKCP002_MCF7_48H	MCF7	48H	P09	BRD-K43586850-001-02-9	0.04555433	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	P10	BRD-K60633875-001-01-0	2.72382	10	DMSO	10	0.027
LKCP002_MCF7_48H	MCF7	48H	P11	BRD-K60633875-001-01-0	0.272382	1	DMSO	10	0.003
LKCP002_MCF7_48H	MCF7	48H	P12	BRD-K60633875-001-01-0	0.0272382	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	P13	BRD-K35240538-001-25-4	3.744706	10	DMSO	10	0.037
LKCP002_MCF7_48H	MCF7	48H	P14	BRD-K35240538-001-25-4	0.3744706	1	DMSO	10	0.004
LKCP002_MCF7_48H	MCF7	48H	P15	BRD-K35240538-001-25-4	0.03744706	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	P16	BRD-K91966436-003-02-3	5.63981	10	DMSO	10	0.056
LKCP002_MCF7_48H	MCF7	48H	P17	BRD-K91966436-003-02-3	0.563981	1	DMSO	10	0.006
LKCP002_MCF7_48H	MCF7	48H	P18	BRD-K91966436-003-02-3	0.0563981	0.1	DMSO	10	0.001
LKCP002_MCF7_48H	MCF7	48H	P19	BRD-K99749624-001-05-4	3.753989	10	DMSO	10	0.038
LKCP002_MCF7_48H	MCF7	48H	P20	BRD-K99749624-001-05-4	0.3753989	1	DMSO	10	0.004
LKCP002_MCF7_48H	MCF7	48H	P21	BRD-K99749624-001-05-4	0.03753989	0.1	DMSO	10	0
LKCP002_MCF7_48H	MCF7	48H	P22	BRD-K87909389-001-03-8	4.0184	10	DMSO	10	0.04
LKCP002_MCF7_48H	MCF7	48H	P23	BRD-K87909389-001-03-8	0.40184	1	DMSO	10	0.004
LKCP002_MCF7_48H	MCF7	48H	P24	BRD-K87909389-001-03-8	0.040184	0.1	DMSO	10	0
